customer_id;name;email;phone;city;province;registration_date;gender;age_group
CUST0450;Alya Lestari;alyalestari168@outlook.com;81245650448;Bandung;Jawa Barat;19/11/2023;Female;18-24
CUST0451;Daffa Santoso;daffasantoso771@gmail.com;82185544518;Manado;Sulawesi Utara;22/12/2022;Male;35-44
CUST0452;Naila Fauzi;nailafauzi798@outlook.com;85765213283;Semarang;Jawa Tengah;19/02/2024;Female;25-34
CUST0453;Bagus Sembiring;bagussembiring720@gmail.com;81367112075;Malang;Jawa Timur;16/11/2024;Male;25-34
CUST0454;Teguh Hutapea;teguhhutapea177@outlook.com;89640132234;Makassar;Sulawesi Selatan;06/03/2022;Male;18-24
CUST0455;Alya Kurniawan;alyakurniawan20@gmail.com;85760310890;Pekanbaru;Riau;01/09/2021;Female;45+
CUST0456;Maya Saputra;mayasaputra802@gmail.com;81393932501;Makassar;Sulawesi Selatan;23/07/2022;Female;45+
CUST0457;Rani Siregar;ranisiregar248@gmail.com;85891190833;Malang;Jawa Timur;18/12/2021;Female;45+
CUST0458;Hasna Santoso;hasnasantoso943@yahoo.com;85875927125;Depok;Jawa Barat;19/05/2023;Female;18-24
CUST0459;Nia Putri;niaputri478@gmail.com;81382754801;Bekasi;Jawa Barat;09/10/2023;Female;18-24
CUST0460;Olivia Yulianti;oliviayulianti232@gmail.com;85864631752;Jakarta;DKI Jakarta;12/10/2024;Female;25-34
CUST0461;Selvi Hutapea;selvihutapea123@gmail.com;82166912153;Bekasi;Jawa Barat;15/02/2022;Female;25-34
CUST0462;Rizky Hartono;rizkyhartono743@gmail.com;85749946579;Depok;Jawa Barat;20/09/2023;Male;25-34
CUST0463;Vivi Santoso;vivisantoso257@gmail.com;85773201017;Jakarta;DKI Jakarta;02/01/2022;Female;25-34
CUST0464;Dimas Yulianti;dimasyulianti639@gmail.com;81318773477;Banjarmasin;Kalimantan Selatan;20/06/2022;Male;25-34
CUST0465;Andre Sembiring;andresembiring976@gmail.com;81261675677;Surabaya;Jawa Timur;09/03/2021;Male;18-24
CUST0466;Raka Yulianti;rakayulianti504@yahoo.com;85624671978;Balikpapan;Kalimantan Timur;17/03/2024;Male;25-34
CUST0467;Reza Siregar;rezasiregar401@gmail.com;85279695450;Jakarta;DKI Jakarta;24/04/2024;Male;18-24
CUST0468;Nanda Sari;nandasari784@gmail.com;89556165565;Surabaya;Jawa Timur;16/09/2024;Male;18-24
CUST0469;Maya Sari;mayasari933@gmail.com;89614152085;Surabaya;Jawa Timur;02/08/2023;Female;35-44
CUST0470;Aulia Halim;auliahalim21@outlook.com;89679056965;Manado;Sulawesi Utara;20/07/2021;Female;35-44
CUST0471;Nabila Susanti;nabilasusanti509@outlook.com;85852945637;Bandung;Jawa Barat;03/01/2024;Female;18-24
CUST0472;Maya Ginting;mayaginting824@gmail.com;82291919541;Manado;Sulawesi Utara;24/12/2023;Female;25-34
CUST0473;Putri Yulianti;putriyulianti824@gmail.com;85268536649;Banjarmasin;Kalimantan Selatan;18/07/2023;Female;35-44
CUST0474;Dewi Hutapea;dewihutapea591@yahoo.com;85737489690;Banjarmasin;Kalimantan Selatan;15/02/2022;Female;25-34
CUST0475;Indah Yulianti;indahyulianti421@gmail.com;85313644249;Palembang;Sumatera Selatan;12/04/2023;Female;18-24
CUST0476;Dewi Suryadi;dewisuryadi476@outlook.com;85786603242;Jakarta;DKI Jakarta;14/06/2022;Female;35-44
CUST0477;Melati Wardani;melatiwardani987@gmail.com;89670015941;Bogor;Jawa Barat;15/01/2023;Female;35-44
CUST0478;Aditya Lestari;adityalestari115@yahoo.com;87881898471;Palembang;Sumatera Selatan;13/05/2024;Male;18-24
CUST0479;Surya Sari;suryasari826@gmail.com;89636321234;Padang;Sumatera Barat;17/04/2023;Male;25-34
CUST0480;Indra Sembiring;indrasembiring717@outlook.com;81358673425;Pekanbaru;Riau;24/01/2023;Male;35-44
CUST0481;Olivia Pratama;oliviapratama708@gmail.com;89534864518;Palembang;Sumatera Selatan;26/06/2023;Female;25-34
CUST0482;Aditya Hakim;adityahakim93@outlook.com;82243275604;Bandung;Jawa Barat;04/10/2023;Male;25-34
CUST0483;Salsa Tanjung;salsatanjung845@gmail.com;82148156985;Padang;Sumatera Barat;24/11/2024;Female;18-24
CUST0484;Karina Wardani;karinawardani811@gmail.com;89520634591;Medan;Sumatera Utara;20/11/2021;Female;18-24
CUST0485;Raka Lestari;rakalestari703@gmail.com;85657724295;Malang;Jawa Timur;11/02/2022;Male;18-24
CUST0486;Cinta Saputri;cintasaputri230@gmail.com;81208931734;Yogyakarta;DI Yogyakarta;12/04/2021;Female;25-34
CUST0487;Citra Anggraini;citraanggraini982@gmail.com;85329108677;Medan;Sumatera Utara;05/04/2022;Female;35-44
CUST0488;Tika Fauzi;tikafauzi392@gmail.com;82163934362;Bogor;Jawa Barat;26/10/2021;Female;18-24
CUST0489;Hadi Cahyani;hadicahyani930@gmail.com;82259710725;Depok;Jawa Barat;07/11/2024;Male;18-24
CUST0490;Lia Utami;liautami75@outlook.com;81380053759;Pontianak;Kalimantan Barat;24/12/2024;Female;35-44
CUST0491;Citra Siregar;citrasiregar391@gmail.com;85265280924;Yogyakarta;DI Yogyakarta;29/10/2023;Female;25-34
CUST0492;Vivi Lestari;vivilestari325@gmail.com;89686241502;Pekanbaru;Riau;30/07/2022;Female;35-44
CUST0493;Wahyu Hakim;wahyuhakim850@gmail.com;85285625728;Padang;Sumatera Barat;19/04/2021;Male;18-24
CUST0494;Mira Pratama;mirapratama267@gmail.com;82176170758;Pekanbaru;Riau;27/07/2023;Female;25-34
CUST0495;Dimas Kurniawan;dimaskurniawan96@outlook.com;82242284993;Manado;Sulawesi Utara;09/01/2021;Male;25-34
CUST0496;Pandu Hidayat;panduhidayat787@yahoo.com;85715041659;Medan;Sumatera Utara;25/10/2022;Male;18-24
CUST0497;Fatimah Pohan;fatimahpohan644@gmail.com;85290509759;Makassar;Sulawesi Selatan;09/03/2022;Female;35-44
CUST0498;Wahyu Putri;wahyuputri762@gmail.com;81389616423;Depok;Jawa Barat;02/07/2021;Male;18-24
CUST0499;Anggun Iskandar;angguniskandar663@outlook.com;89521476492;Tangerang;Banten;24/09/2024;Female;18-24
CUST0500;Sari Manurung;sarimanurung907@gmail.com;85674996165;Pontianak;Kalimantan Barat;17/01/2022;Female;25-34
CUST0501;Sri Siregar;srisiregar997@outlook.com;85732788147;Bogor;Jawa Barat;12/06/2021;Female;45+
CUST0502;Indah Lestari;indahlestari862@outlook.com;82286490810;Banjarmasin;Kalimantan Selatan;09/08/2021;Female;25-34
CUST0503;Vivi Ginting;viviginting364@outlook.com;85291801722;Depok;Jawa Barat;03/04/2021;Female;18-24
CUST0504;Galih Putri;galihputri742@gmail.com;85779452321;Pontianak;Kalimantan Barat;16/06/2022;Male;35-44
CUST0505;Mawar Wijaya;mawarwijaya405@gmail.com;81302776974;Pontianak;Kalimantan Barat;17/06/2024;Female;25-34
CUST0506;Rian Iskandar;rianiskandar90@outlook.com;82120310303;Pekanbaru;Riau;21/08/2024;Male;18-24
CUST0507;Vania Sembiring;vaniasembiring89@yahoo.com;85272760122;Padang;Sumatera Barat;21/09/2023;Female;25-34
CUST0508;Aji Suryadi;ajisuryadi302@yahoo.com;87860501667;Manado;Sulawesi Utara;05/05/2024;Male;35-44
CUST0509;Eko Manurung;ekomanurung498@gmail.com;85899730806;Manado;Sulawesi Utara;09/10/2022;Male;25-34
CUST0510;Karina Halim;karinahalim120@gmail.com;85795760243;Pekanbaru;Riau;06/12/2022;Female;25-34
CUST0511;Tania Hasanah;taniahasanah874@gmail.com;89672466572;Pontianak;Kalimantan Barat;01/03/2022;Female;25-34
CUST0512;Satrio Pohan;satriopohan178@yahoo.com;82229716743;Semarang;Jawa Tengah;15/02/2024;Male;18-24
CUST0513;Citra Aprilia;citraaprilia179@yahoo.com;85801561931;Balikpapan;Kalimantan Timur;04/04/2022;Female;25-34
CUST0514;Nanda Pratama;nandapratama274@gmail.com;82189107711;Pontianak;Kalimantan Barat;02/06/2024;Male;35-44
CUST0515;Hasan Pratama;hasanpratama108@gmail.com;82113524787;Medan;Sumatera Utara;12/11/2021;Male;25-34
CUST0516;Wulan Kurniawan;wulankurniawan450@yahoo.com;85603754821;Denpasar;Bali;02/02/2023;Female;35-44
CUST0517;Vania Suryadi;vaniasuryadi772@yahoo.com;85863266678;Tangerang;Banten;02/03/2021;Female;25-34
CUST0518;Ferdi Hutapea;ferdihutapea87@gmail.com;85356260602;Manado;Sulawesi Utara;29/04/2021;Male;45+
CUST0519;Satrio Hutapea;satriohutapea430@outlook.com;85684550489;Makassar;Sulawesi Selatan;05/12/2024;Male;25-34
CUST0520;Andre Cahyani;andrecahyani668@gmail.com;85756341085;Depok;Jawa Barat;16/09/2021;Male;25-34
CUST0521;Fitri Nugroho;fitrinugroho566@gmail.com;85285200894;Palembang;Sumatera Selatan;15/09/2022;Female;35-44
CUST0522;Rizky Setiawan;rizkysetiawan266@outlook.com;89585101749;Jakarta;DKI Jakarta;18/07/2023;Male;25-34
CUST0523;Ratna Sari;ratnasari732@gmail.com;89589354492;Depok;Jawa Barat;01/12/2023;Female;35-44
CUST0524;Naila Sari;nailasari843@yahoo.com;85371266110;Bogor;Jawa Barat;24/09/2021;Female;25-34
CUST0525;Kirana Hutapea;kiranahutapea603@gmail.com;85886497677;Bogor;Jawa Barat;30/11/2021;Female;18-24
CUST0526;Fatimah Simbolon;fatimahsimbolon992@yahoo.com;89688137702;Balikpapan;Kalimantan Timur;27/01/2023;Female;45+
CUST0527;Mega Kurniawan;megakurniawan379@gmail.com;87840821545;Malang;Jawa Timur;26/08/2022;Female;25-34
CUST0528;Dimas Sari;dimassari50@gmail.com;85243270185;Bandung;Jawa Barat;02/04/2021;Male;25-34
CUST0529;Irfan Sinaga;irfansinaga801@outlook.com;85679228777;Makassar;Sulawesi Selatan;29/10/2022;Male;18-24
CUST0530;Dani Halim;danihalim239@gmail.com;85658074120;Manado;Sulawesi Utara;14/07/2024;Male;35-44
CUST0531;Hasan Kurniawan;hasankurniawan88@gmail.com;82298909837;Banjarmasin;Kalimantan Selatan;08/02/2021;Male;18-24
CUST0532;Adi Wijaya;adiwijaya806@outlook.com;82239718956;Manado;Sulawesi Utara;03/04/2021;Male;25-34
CUST0533;Surya Tanjung;suryatanjung425@yahoo.com;81285641118;Yogyakarta;DI Yogyakarta;08/08/2022;Male;18-24
CUST0534;Rina Anggraini;rinaanggraini976@outlook.com;85620952004;Depok;Jawa Barat;22/07/2021;Female;25-34
CUST0535;Nadia Hakim;nadiahakim965@gmail.com;;Banjarmasin;Kalimantan Selatan;28/02/2023;Female;45+
CUST0536;Nadia Simbolon;nadiasimbolon417@gmail.com;81370630489;Medan;Sumatera Utara;20/05/2022;Female;35-44
CUST0537;Fajar Yulianti;fajaryulianti417@gmail.com;85718325823;Balikpapan;Kalimantan Timur;18/05/2023;Male;45+
CUST0538;Eko Saputra;ekosaputra985@gmail.com;87842007494;Depok;Jawa Barat;21/12/2022;Male;35-44
CUST0539;Aulia Fauzi;auliafauzi166@gmail.com;89689141612;Balikpapan;Kalimantan Timur;27/07/2022;Female;35-44
CUST0540;Aulia Putri;auliaputri651@outlook.com;85274355379;Bekasi;Jawa Barat;02/02/2021;Female;45+
CUST0541;Siti Utami;sitiutami5@gmail.com;81226876811;Balikpapan;Kalimantan Timur;05/03/2021;Female;35-44
CUST0542;Rio Kurniawan;riokurniawan996@outlook.com;85695620175;Semarang;Jawa Tengah;30/06/2023;Male;18-24
CUST0543;Daffa Rahmawati;daffarahmawati197@outlook.com;81394337504;Pekanbaru;Riau;12/12/2024;Male;35-44
CUST0544;Sari Iskandar;sariiskandar891@gmail.com;85298728399;Manado;Sulawesi Utara;26/12/2021;Female;18-24
CUST0545;Putri Lestari;putrilestari956@outlook.com;87838430894;Balikpapan;Kalimantan Timur;19/07/2023;Female;18-24
CUST0546;Nabila Setiawan;nabilasetiawan443@outlook.com;85641877580;Palembang;Sumatera Selatan;07/04/2021;Female;25-34
CUST0547;Selvi Putri;selviputri402@gmail.com;82251903613;Semarang;Jawa Tengah;03/12/2021;Female;25-34
CUST0548;Vania Santoso;vaniasantoso492@gmail.com;85609543173;Bekasi;Jawa Barat;22/04/2021;Female;35-44
CUST0549;Anggi Hidayat;anggihidayat635@gmail.com;85717911006;Bekasi;Jawa Barat;21/11/2024;Female;18-24
CUST0550;Selvi Setiawan;selvisetiawan626@outlook.com;89561108046;Depok;Jawa Barat;16/07/2021;Female;25-34
CUST0551;Olivia Cahyani;oliviacahyani465@gmail.com;85676991507;Banjarmasin;Kalimantan Selatan;04/11/2022;Female;25-34
CUST0552;Siti Utami;sitiutami608@gmail.com;82292845679;Padang;Sumatera Barat;16/01/2022;Female;18-24
CUST0553;Agus Lestari;aguslestari599@outlook.com;85685498227;Malang;Jawa Timur;20/05/2024;Male;25-34
CUST0554;Siti Hutapea;sitihutapea674@gmail.com;89520388065;Semarang;Jawa Tengah;15/02/2022;Female;25-34
CUST0555;Putri Hasanah;putrihasanah684@yahoo.com;;Bogor;Jawa Barat;05/11/2022;Female;18-24
CUST0556;Sri Manurung;srimanurung943@yahoo.com;81233793375;Depok;Jawa Barat;25/02/2022;Female;25-34
CUST0557;Budi Ramadhan;budiramadhan76@gmail.com;85308124739;Tangerang;Banten;31/03/2021;Male;45+
CUST0558;Yuli Wardani;yuliwardani907@yahoo.com;85225832302;Denpasar;Bali;27/07/2021;Female;18-24
CUST0559;Rendi Kurniawan;rendikurniawan959@outlook.com;82247355289;Bogor;Jawa Barat;27/12/2024;Male;18-24
CUST0560;Wulan Permata;wulanpermata546@yahoo.com;85655963099;Semarang;Jawa Tengah;02/01/2024;Female;25-34
CUST0561;Anggi Setiawan;anggisetiawan894@outlook.com;82189731791;Yogyakarta;DI Yogyakarta;08/11/2023;Female;25-34
CUST0562;Daffa Siregar;daffasiregar511@outlook.com;85872558777;Denpasar;Bali;05/04/2024;Male;25-34
CUST0563;Aji Pratama;ajipratama225@yahoo.com;82273634669;Yogyakarta;DI Yogyakarta;06/02/2023;Male;25-34
CUST0564;Sonia Nugroho;sonianugroho456@outlook.com;85853907895;Bogor;Jawa Barat;13/07/2023;Female;25-34
CUST0565;Zahra Putri;zahraputri392@outlook.com;81227341514;Banjarmasin;Kalimantan Selatan;17/11/2023;Female;25-34
CUST0566;Tika Hartono;tikahartono122@gmail.com;81350835354;Malang;Jawa Timur;31/10/2024;Female;35-44
CUST0567;Olivia Lestari;wulansuryadi729@yahoo.com;85204456690;Pekanbaru;Riau;01/09/2024;Female;25-34
CUST0568;Dimas Iskandar;dimasiskandar233@yahoo.com;89637389877;Bekasi;Jawa Barat;25/06/2021;Male;25-34
CUST0569;Vera Halim;verahalim450@yahoo.com;85780529240;Pekanbaru;Riau;11/09/2024;Female;35-44
CUST0570;Mega Tanjung;megatanjung782@gmail.com;89684590902;Makassar;Sulawesi Selatan;08/11/2022;Female;25-34
CUST0571;Teguh Ginting;teguhginting391@gmail.com;82261863715;Manado;Sulawesi Utara;14/07/2023;Male;25-34
CUST0572;Rani Santoso;ranisantoso182@gmail.com;81297023164;Semarang;Jawa Tengah;23/04/2022;Female;25-34
CUST0573;Vivi Setiawan;vivisetiawan531@outlook.com;;Bogor;Jawa Barat;07/09/2023;Female;35-44
CUST0574;Fitri Lestari;fitrilestari318@yahoo.com;85672994938;Padang;Sumatera Barat;19/07/2022;Female;18-24
CUST0575;Rio Hidayat;riohidayat620@gmail.com;;Bandung;Jawa Barat;13/08/2022;Male;25-34
CUST0576;Nanda Yulianti;nandayulianti628@gmail.com;82163296762;Manado;Sulawesi Utara;15/07/2021;Male;25-34
CUST0577;Hadi Maharani;hadimaharani904@outlook.com;89584137681;Tangerang;Banten;06/06/2021;Male;35-44
CUST0578;Vera Putri;veraputri462@gmail.com;;Depok;Jawa Barat;05/12/2022;Female;35-44
CUST0579;Aditya Pratama;adityapratama257@gmail.com;81325777118;Palembang;Sumatera Selatan;16/06/2023;Male;18-24
CUST0580;Reza Maharani;rezamaharani622@gmail.com;81324186210;Denpasar;Bali;11/11/2021;Male;25-34
CUST0581;Fatimah Pratama;fatimahpratama222@gmail.com;85708164709;Jakarta;DKI Jakarta;10/04/2021;Female;35-44
CUST0582;Hadi Ramadhan;hadiramadhan205@yahoo.com;81306005313;Medan;Sumatera Utara;22/09/2024;Male;18-24
CUST0583;Mega Siregar;megasiregar836@gmail.com;85358393866;Medan;Sumatera Utara;21/04/2022;Female;18-24
CUST0584;Mira Saputra;mirasaputra670@gmail.com;85306373149;Tangerang;Banten;31/03/2021;Female;18-24
CUST0585;Maya Utami;mayautami105@gmail.com;89689241956;Makassar;Sulawesi Selatan;12/11/2022;Female;18-24
CUST0586;Rian Putri;rianputri70@gmail.com;85309976838;Manado;Sulawesi Utara;14/12/2024;Male;45+
CUST0587;Gita Kurniawan;gitakurniawan243@outlook.com;89663910257;Malang;Jawa Timur;18/02/2022;Female;18-24
CUST0588;Sri Suryadi;srisuryadi969@gmail.com;85752450864;Jakarta;DKI Jakarta;15/04/2022;Female;35-44
CUST0589;Anggi Susanti;anggisusanti56@gmail.com;89533968527;Jakarta;DKI Jakarta;13/05/2021;Female;35-44
CUST0590;Sari Setiawan;sarisetiawan961@yahoo.com;82221298338;Bandung;Jawa Barat;23/05/2023;Female;35-44
CUST0591;Hasna Permata;hasnapermata435@yahoo.com;82193449734;Pekanbaru;Riau;13/06/2021;Female;45+
CUST0592;Anggun Maharani;anggunmaharani452@gmail.com;85689627066;Bandung;Jawa Barat;07/09/2022;Female;25-34
CUST0593;Hasna Wardani;hasnawardani390@outlook.com;85747468971;Bekasi;Jawa Barat;07/10/2021;Female;35-44
CUST0594;Sari Saputra;sarisaputra883@gmail.com;85857666567;Malang;Jawa Timur;05/08/2024;Female;45+
CUST0595;Sri Kurniawan;srikurniawan955@gmail.com;87823645875;Surabaya;Jawa Timur;26/08/2024;Female;25-34
CUST0596;Anggi Suryadi;anggisuryadi36@gmail.com;85302497243;Pontianak;Kalimantan Barat;30/03/2024;Female;45+
CUST0597;Budi Kurniawan;budikurniawan660@gmail.com;89666918362;Bogor;Jawa Barat;02/06/2022;Male;35-44
CUST0598;Mawar Saputri;mawarsaputri316@gmail.com;89661195243;Depok;Jawa Barat;02/12/2024;Female;25-34
CUST0599;Indra Saputra;indrasaputra72@gmail.com;;Yogyakarta;DI Yogyakarta;12/12/2024;Male;18-24
CUST0600;Aulia Kurniawan;auliakurniawan581@gmail.com;82223023467;Pontianak;Kalimantan Barat;12/08/2021;Female;35-44
CUST0601;Yuli Nugroho;yulinugroho128@gmail.com;85215093771;Jakarta;DKI Jakarta;06/05/2021;Female;25-34
CUST0602;Satrio Sari;satriosari100@gmail.com;;Bekasi;Jawa Barat;22/05/2024;Male;25-34
CUST0603;Salsa Putri;salsaputri964@yahoo.com;85366905510;Padang;Sumatera Barat;01/12/2024;Female;25-34
CUST0604;Fajar Wijaya;fajarwijaya126@gmail.com;85843579786;Semarang;Jawa Tengah;07/01/2021;Male;45+
CUST0605;Arif Wijaya;arifwijaya895@outlook.com;81257397691;Tangerang;Banten;27/05/2023;Male;45+
CUST0606;Putra Santoso;putrasantoso301@gmail.com;87832898027;Bandung;Jawa Barat;10/09/2022;Male;35-44
CUST0607;Anton Maharani;antonmaharani978@gmail.com;;Bogor;Jawa Barat;01/03/2021;Male;18-24
CUST0608;Rendi Rahmawati;rendirahmawati737@yahoo.com;85271287153;Manado;Sulawesi Utara;15/05/2024;Male;18-24
CUST0609;Fatimah Saputri;fatimahsaputri990@gmail.com;85633414111;Bekasi;Jawa Barat;27/04/2024;Female;45+
CUST0610;Rizky Ginting;rizkyginting131@outlook.com;85369040983;Depok;Jawa Barat;18/05/2023;Male;25-34
CUST0611;Nabila Lestari;nabilalestari680@gmail.com;87893160875;Makassar;Sulawesi Selatan;31/08/2022;Female;35-44
CUST0612;Vivi Anggraini;vivianggraini291@gmail.com;82109548149;Pekanbaru;Riau;16/07/2024;Female;35-44
CUST0613;Fatimah Saputri;fatimahsaputri830@gmail.com;85323302764;Yogyakarta;DI Yogyakarta;14/02/2021;Female;25-34
CUST0614;Nabila Pohan;nabilapohan776@outlook.com;85661844386;Medan;Sumatera Utara;26/09/2021;Female;25-34
CUST0615;Agus Yulianti;agusyulianti671@gmail.com;82192774233;Semarang;Jawa Tengah;26/08/2024;Male;18-24
CUST0616;Irfan Santoso;irfansantoso386@yahoo.com;85620157201;Banjarmasin;Kalimantan Selatan;24/08/2024;Male;25-34
CUST0617;Indah Iskandar;indahiskandar35@yahoo.com;81336749261;Padang;Sumatera Barat;24/08/2024;Female;25-34
CUST0618;Rio Ramadhan;rioramadhan123@gmail.com;81311783099;Manado;Sulawesi Utara;10/09/2023;Male;25-34
CUST0619;Aji Wardani;ajiwardani496@gmail.com;89564921518;Yogyakarta;DI Yogyakarta;11/04/2023;Male;35-44
CUST0620;Melati Sembiring;melatisembiring501@gmail.com;81389813129;Yogyakarta;DI Yogyakarta;11/01/2021;Female;25-34
CUST0621;Rizky Pratama;rizkypratama589@yahoo.com;82221840118;Malang;Jawa Timur;15/01/2023;Male;45+
CUST0622;Shinta Saputra;shintasaputra308@yahoo.com;81284872975;Banjarmasin;Kalimantan Selatan;23/12/2022;Female;25-34
CUST0623;Alya Santoso;alyasantoso243@gmail.com;81232432983;Manado;Sulawesi Utara;06/01/2023;Female;25-34
CUST0624;Yoga Hidayat;yogahidayat262@gmail.com;85262671462;Balikpapan;Kalimantan Timur;22/02/2022;Male;18-24
CUST0625;Ridho Permata;ridhopermata578@outlook.com;89589262566;Jakarta;DKI Jakarta;21/05/2024;Male;18-24
CUST0626;Mawar Kurniawan;mawarkurniawan417@gmail.com;81351554234;Jakarta;DKI Jakarta;20/07/2021;Female;25-34
CUST0627;Rendi Santoso;rendisantoso180@gmail.com;85849718594;Balikpapan;Kalimantan Timur;10/07/2022;Male;25-34
CUST0628;Reza Putri;rezaputri186@gmail.com;85388967924;Jakarta;DKI Jakarta;07/11/2024;Male;25-34
CUST0629;Wulan Anggraini;wulananggraini582@gmail.com;89640539672;Padang;Sumatera Barat;26/12/2022;Female;35-44
CUST0630;Tika Tanjung;tikatanjung965@gmail.com;89634146511;Bandung;Jawa Barat;07/05/2022;Female;45+
CUST0631;Ayu Nugroho;ayunugroho568@outlook.com;85706827788;Medan;Sumatera Utara;11/04/2023;Female;18-24
CUST0632;Ratna Saputra;ratnasaputra720@gmail.com;85853890972;Banjarmasin;Kalimantan Selatan;06/04/2022;Female;18-24
CUST0633;Wulan Siregar;wulansiregar976@outlook.com;81267625153;Balikpapan;Kalimantan Timur;30/08/2021;Female;25-34
CUST0634;Citra Susanti;citrasusanti756@gmail.com;89596348079;Pekanbaru;Riau;28/04/2021;Female;25-34
CUST0635;Surya Yulianti;suryayulianti110@outlook.com;81252650167;Semarang;Jawa Tengah;23/06/2021;Male;25-34
CUST0636;Pandu Kurniawan;pandukurniawan8@gmail.com;82143765456;Yogyakarta;DI Yogyakarta;04/01/2024;Male;35-44
CUST0637;Selvi Sinaga;selvisinaga144@yahoo.com;85360531340;Makassar;Sulawesi Selatan;20/03/2023;Female;25-34
CUST0638;Sri Maharani;srimaharani972@yahoo.com;85741678725;Depok;Jawa Barat;25/10/2023;Female;35-44
CUST0639;Rendi Lestari;rendilestari981@gmail.com;81302258030;Bekasi;Jawa Barat;30/05/2023;Male;45+
CUST0640;Yoga Pohan;yogapohan289@outlook.com;;Denpasar;Bali;24/08/2021;Male;35-44
CUST0641;Hadi Tanjung;haditanjung486@yahoo.com;89618923923;Medan;Sumatera Utara;28/09/2021;Male;25-34
CUST0642;Sari Anggraini;sarianggraini19@gmail.com;87831066843;Palembang;Sumatera Selatan;20/11/2022;Female;25-34
CUST0643;Lia Setiawan;liasetiawan113@outlook.com;85254563502;Surabaya;Jawa Timur;02/01/2021;Female;18-24
CUST0644;Iqbal Fauzi;iqbalfauzi287@gmail.com;;Medan;Sumatera Utara;18/07/2021;Male;35-44
CUST0645;Raka Lestari;rakalestari370@outlook.com;89659895343;Manado;Sulawesi Utara;26/02/2023;Male;18-24
CUST0646;Vania Utami;vaniautami43@gmail.com;87833711895;Malang;Jawa Timur;30/08/2023;Female;45+
CUST0647;Hasna Anggraini;hasnaanggraini131@gmail.com;82268485571;Bogor;Jawa Barat;19/05/2021;Female;25-34
CUST0648;Aulia Wijaya;auliawijaya614@yahoo.com;85224090367;Balikpapan;Kalimantan Timur;18/11/2023;Female;45+
CUST0649;Sonia Siregar;soniasiregar576@gmail.com;85669432029;Semarang;Jawa Tengah;27/04/2024;Female;35-44
CUST0650;Dion Simbolon;dionsimbolon725@gmail.com;89684434481;Yogyakarta;DI Yogyakarta;04/04/2022;Male;18-24
CUST0651;Sri Anggraini;srianggraini950@outlook.com;82140338105;Pontianak;Kalimantan Barat;26/01/2023;Female;25-34
CUST0652;Hasan Hakim;hasanhakim419@yahoo.com;;Denpasar;Bali;02/02/2021;Male;25-34
CUST0653;Raka Sari;rakasari740@gmail.com;89664983735;Denpasar;Bali;22/02/2022;Male;25-34
CUST0654;Daffa Iskandar;daffaiskandar457@yahoo.com;82265271727;Yogyakarta;DI Yogyakarta;27/12/2021;Male;18-24
CUST0655;Hasna Wardani;hasnawardani22@outlook.com;85222693121;Bogor;Jawa Barat;18/05/2022;Female;25-34
CUST0656;Aditya Santoso;adityasantoso141@gmail.com;89609166010;Surabaya;Jawa Timur;28/09/2021;Male;18-24
CUST0657;Indah Utami;indahutami812@gmail.com;;Padang;Sumatera Barat;01/12/2021;Female;25-34
CUST0658;Anggi Setiawan;anggisetiawan709@gmail.com;85281001841;Banjarmasin;Kalimantan Selatan;01/05/2023;Female;18-24
CUST0659;Andi Hartono;andihartono395@gmail.com;82154361721;Palembang;Sumatera Selatan;28/07/2021;Male;45+
CUST0660;Putri Cahyani;putricahyani122@outlook.com;85310922685;Pontianak;Kalimantan Barat;07/01/2022;Female;35-44
CUST0661;Shinta Yulianti;shintayulianti838@gmail.com;;Makassar;Sulawesi Selatan;05/09/2024;Female;18-24
CUST0662;Selvi Pohan;selvipohan116@gmail.com;87864215226;Tangerang;Banten;16/10/2022;Female;25-34
CUST0663;Mega Utami;megautami142@outlook.com;89536687887;Balikpapan;Kalimantan Timur;04/01/2024;Female;35-44
CUST0664;Tania Halim;taniahalim592@gmail.com;89631350305;Balikpapan;Kalimantan Timur;29/08/2023;Female;45+
CUST0665;Agus Aprilia;agusaprilia870@outlook.com;82147286333;Surabaya;Jawa Timur;10/10/2021;Male;18-24
CUST0666;Dimas Saputri;dimassaputri713@gmail.com;85650191792;Jakarta;DKI Jakarta;28/10/2021;Male;25-34
CUST0667;Putri Saputra;putrisaputra852@gmail.com;85622728476;Bekasi;Jawa Barat;29/06/2023;Female;35-44
CUST0668;Wahyu Kurniawan;wahyukurniawan62@yahoo.com;89509282066;Padang;Sumatera Barat;09/02/2024;Male;35-44
CUST0669;Risma Siregar;rismasiregar727@outlook.com;82262418623;Depok;Jawa Barat;21/06/2024;Female;18-24
CUST0670;Ratna Tarigan;ratnatarigan862@gmail.com;81377566205;Bogor;Jawa Barat;03/02/2022;Female;25-34
CUST0671;Kirana Utami;kiranautami29@outlook.com;82242811390;Malang;Jawa Timur;20/01/2022;Female;25-34
CUST0672;Eko Suryadi;ekosuryadi88@outlook.com;87890970051;Malang;Jawa Timur;18/01/2021;Male;45+
CUST0673;Aditya Siregar;adityasiregar323@yahoo.com;85652156818;Makassar;Sulawesi Selatan;18/02/2021;Male;25-34
CUST0674;Tania Pratama;taniapratama166@outlook.com;82171133228;Banjarmasin;Kalimantan Selatan;31/05/2024;Female;35-44
